,Emp_ID,Emp_name,PayDate,Description,Hours,Amount
11,004ALBEK,Kristin Albert,20-09-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['27.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['560.95', '91.79', '652.74', '-70', '582.74', '62.01', nan, nan, nan, 'Page 16 of 553', nan, nan, nan, nan, 'Amount']"
12,004ALBEK,Kristin Albert,27-09-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
13,004ALBEK,Kristin Albert,04-10-82,"['Normal Hours', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['20.5', '6.5', '7.5', '0', '0', '0', '0']","['418.17', '79.55', '382.47', '880.19', '-141', '739.19', '83.62']"
14,004ALBEK,Kristin Albert,11-10-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['27.25', '7.5', '0', '0', '0', '0']","['555.85', '91.79', '647.64', '-69', '578.64', '61.53']"
15,004ALBEK,Kristin Albert,18-10-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['29.25', '7.5', '0', '0', '0', '0']","['596.65', '91.79', '688.44', '-77', '611.44', '65.4']"
16,004ALBEK,Kristin Albert,25-10-82,"['Normal Hours', 'Sick Leave', 'Annual Leave', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['7', '14', '7.5', '0', '0', '0', '0', '0']","['142.79', '285.58', '152.99', '26.77', '608.13', '-60', '548.13', '55.23']"
17,004ALBEK,Kristin Albert,01-11-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['28.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95', nan, nan, nan, 'Page 17 of 553', nan, nan, nan, nan, 'Amount']"
18,004ALBEK,Kristin Albert,08-11-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
19,004ALBEK,Kristin Albert,15-11-82,"['Normal Hours', 'Annual Leave', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21', '7.5', '0', '0', '0', '0', '0']","['428.36', '152.99', '26.77', '608.12', '-60', '548.12', '55.23']"
20,004ALBEK,Kristin Albert,22-11-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['26.5', '7.5', '0', '0', '0', '0']","['540.55', '91.79', '632.34', '-65', '567.34', '60.07']"
21,004ALBEK,Kristin Albert,29-11-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
22,004ALBEK,Kristin Albert,06-12-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
23,004ALBEK,Kristin Albert,13-12-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['26.5', '5.5', '0', '0', '0', '0']","['540.55', '67.31', '607.86', '-60', '547.86', '57.75']"
24,004ALBEK,Kristin Albert,20-12-82,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['28.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95', nan, nan, nan, 'Page 18 of 553', nan, nan, nan, nan, 'Amount']"
25,004ALBEK,Kristin Albert,27-12-82,"['Normal Hours', 'Other Leave - Public Holiday', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14', '7.5', '7.5', '0', '0', '0', '0']","['285.58', '152.99', '382.47', '821.04', '-120', '701.04', '78']"
26,004ALBEK,Kristin Albert,03-01-83,"['Normal Hours', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14', '15', '0', '0', '0', '0']","['285.58', '764.94', '1050.52', '-200', '850.52', '99.8']"
27,004ALBEK,Kristin Albert,10-01-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7', '7.5', '0', '0', '0', '0']","['438.56', '142.79', '91.79', '673.14', '-74', '599.14', '63.95']"
28,004ALBEK,Kristin Albert,17-01-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['7.5', '21', '7.5', '0', '0', '0', '0', '0']","['152.99', '428.37', '91.79', '74.97', '748.12', '-95', '653.12', '63.95']"
29,004ALBEK,Kristin Albert,24-01-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14.5', '14', '7.5', '0', '0', '0', '0', '0']","['295.78', '285.58', '91.79', '49.98', '723.13', '-86', '637.13', '63.95']"
30,004ALBEK,Kristin Albert,31-01-83,"['Normal Hours', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['21.5', '7.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['438.56', '91.79', '382.47', '912.82', '-152', '760.82', '86.72', nan, nan, nan, 'Page 19 of 553', nan, nan, nan, nan, 'Amount']"
31,004ALBEK,Kristin Albert,07-02-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
32,004ALBEK,Kristin Albert,14-02-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
33,004ALBEK,Kristin Albert,21-02-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14.5', '15', '7.5', '0', '0', '0', '0', '0']","['295.78', '305.97', '91.79', '53.55', '747.09', '-95', '652.09', '65.89']"
34,004ALBEK,Kristin Albert,28-02-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.75', '7.5', '0', '0', '0', '0']","['586.45', '91.79', '678.24', '-75', '603.24', '64.43']"
35,004ALBEK,Kristin Albert,07-03-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
36,004ALBEK,Kristin Albert,14-03-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['14.5', '7', '7.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['295.78', '142.79', '91.79', '382.47', '912.83', '-152', '760.83', '86.72', nan, nan, nan, 'Page 20 of 553', nan, nan, nan, nan, 'Amount']"
37,004ALBEK,Kristin Albert,21-03-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
38,004ALBEK,Kristin Albert,28-03-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['29', '7.5', '0', '0', '0', '0']","['591.55', '91.79', '683.34', '-76', '607.34', '64.92']"
39,004ALBEK,Kristin Albert,04-04-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['25', '4', '0', '0', '0', '0']","['509.96', '48.96', '558.92', '-50', '508.92', '53.1']"
40,004ALBEK,Kristin Albert,11-04-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
41,004ALBEK,Kristin Albert,18-04-83,"['Normal Hours', 'Annual Leave', 'Other Leave - Public Holiday', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14', '7.5', '7', '0', '0', '0', '0', '0']","['285.58', '152.99', '142.79', '26.77', '608.13', '-60', '548.13', '55.23']"
42,004ALBEK,Kristin Albert,25-04-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['7.5', '21', '7.5', '0', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['152.99', '428.37', '91.79', '74.97', '748.12', '-95', '653.12', '63.95', nan, nan, nan, 'Page 21 of 553', nan, nan, nan, nan, 'Amount']"
43,004ALBEK,Kristin Albert,02-05-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14.5', '14', '7.5', '0', '0', '0', '0', '0']","['295.78', '285.58', '91.79', '49.98', '723.13', '-86', '637.13', '63.95']"
44,004ALBEK,Kristin Albert,09-05-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
45,004ALBEK,Kristin Albert,16-05-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
46,004ALBEK,Kristin Albert,23-05-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
47,004ALBEK,Kristin Albert,30-05-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
48,004ALBEK,Kristin Albert,06-06-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['28.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95', nan, nan, nan, 'Page 22 of 553', nan, nan, nan, nan, 'Amount']"
49,004ALBEK,Kristin Albert,13-06-83,"['Normal Hours', 'Other Leave - Public Holiday', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7', '7.5', '0', '0', '0', '0']","['438.56', '142.79', '91.79', '673.14', '-74', '599.14', '63.95']"
50,004ALBEK,Kristin Albert,20-06-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
51,004ALBEK,Kristin Albert,27-06-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
52,004ALBEK,Kristin Albert,04-07-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['581.35', '91.79', '673.14', '-74', '599.14', '63.95']"
53,004ALBEK,Kristin Albert,11-07-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
54,004ALBEK,Kristin Albert,18-07-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
55,004ALBEK,Kristin Albert,25-07-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['28', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['590', '94.82', '684.82', '-76', '608.82', '65.06', nan, nan, nan, 'Page 23 of 553', nan, nan, nan, nan, 'Amount']"
56,004ALBEK,Kristin Albert,01-08-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
57,004ALBEK,Kristin Albert,08-08-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
58,004ALBEK,Kristin Albert,15-08-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
59,004ALBEK,Kristin Albert,22-08-83,"['Normal Hours', 'Sick Leave', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7', '7.5', '0', '0', '0', '0']","['453.04', '147.5', '94.82', '695.36', '-79', '616.36', '66.06']"
60,004ALBEK,Kristin Albert,29-08-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14.5', '14', '7.5', '0', '0', '0', '0', '0']","['305.54', '295', '94.82', '51.62', '746.98', '-94', '652.98', '66.06']"
61,004ALBEK,Kristin Albert,05-09-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['28.5', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06', nan, nan, nan, 'Page 24 of 553', nan, nan, nan, nan, 'Amount']"
62,004ALBEK,Kristin Albert,12-09-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['14.5', '14', '7.5', '0', '0', '0', '0', '0']","['305.54', '295', '94.82', '51.62', '746.98', '-94', '652.98', '66.06']"
63,004ALBEK,Kristin Albert,19-09-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
64,004ALBEK,Kristin Albert,26-09-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
65,004ALBEK,Kristin Albert,03-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7.5', '7.5', '0', '0', '0', '0']","['453.04', '94.82', '355.58', '903.44', '-149', '754.44', '85.83']"
66,004ALBEK,Kristin Albert,10-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
67,004ALBEK,Kristin Albert,17-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['29', '7.5', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['611.07', '94.82', '705.89', '-81', '624.89', '67.06', nan, nan, nan, 'Page 25 of 553', nan, nan, nan, nan, 'Amount']"
68,004ALBEK,Kristin Albert,24-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
69,004ALBEK,Kristin Albert,31-10-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
70,004ALBEK,Kristin Albert,07-11-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['25', '3.5', '4', '0', '0', '0', '0', '0']","['526.79', '73.75', '50.57', '12.91', '664.02', '-72', '592.02', '61.86']"
71,004ALBEK,Kristin Albert,14-11-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
72,004ALBEK,Kristin Albert,21-11-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
73,004ALBEK,Kristin Albert,28-11-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['17', '7', '3', '0', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['358.21', '147.5', '37.93', '25.81', '569.45', '-52', '517.45', '51.65', nan, nan, nan, 'Page 26 of 553', nan, nan, nan, nan, 'Amount']"
74,004ALBEK,Kristin Albert,05-12-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7', '7.5', '0', '0', '0', '0', '0']","['453.04', '147.5', '94.82', '25.81', '721.17', '-86', '635.17', '66.06']"
75,004ALBEK,Kristin Albert,12-12-83,"['Normal Hours', 'Annual Leave', '60% Sun Perm Ldg', 'Leave Loading 17.5%', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7', '7.5', '0', '0', '0', '0', '0']","['453.04', '147.5', '94.82', '25.81', '721.17', '-86', '635.17', '66.06']"
76,004ALBEK,Kristin Albert,19-12-83,"['Normal Hours', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['28.5', '7.5', '0', '0', '0', '0']","['600.53', '94.82', '695.35', '-79', '616.35', '66.06']"
77,004ALBEK,Kristin Albert,26-12-83,"['Normal Hours', 'Other Leave - Public Holiday', '60% Sun Perm Ldg', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7', '7.5', '0', '0', '0', '0']","['453.04', '147.5', '94.82', '695.36', '-79', '616.36', '66.06']"
78,004ALBEK,Kristin Albert,02-01-84,"['Normal Hours', '60% Sun Perm Ldg', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['21.5', '7.5', '7.5', '0', '0', '0', '0']","['453.04', '94.82', '355.58', '903.44', '-149', '754.44', '85.83']"
